fold,biomarker,target_index,iteration,negative_mll
1,hippocampus_left,14,49,0.5282524824142456
1,hippocampus_left,14,50,0.5248516201972961
1,hippocampus_left,14,51,0.5189902782440186
1,hippocampus_left,14,52,0.5186552405357361
1,hippocampus_left,14,53,0.526028037071228
1,hippocampus_left,14,54,0.5248311161994934
1,hippocampus_left,14,55,0.5247562527656555
1,hippocampus_left,14,56,0.5156332850456238
1,hippocampus_left,14,57,0.49732065200805664
1,hippocampus_left,14,58,0.4865703880786896
1,hippocampus_left,14,59,0.47478777170181274
1,hippocampus_left,14,60,0.47162678837776184
1,hippocampus_left,14,61,0.4717579782009125
1,hippocampus_left,14,62,0.4745236933231354
1,hippocampus_left,14,63,0.4827946722507477
1,hippocampus_left,14,64,0.4632089138031006
1,hippocampus_left,14,65,0.4657324254512787
1,hippocampus_left,14,66,0.45558473467826843
1,hippocampus_left,14,67,0.45594900846481323
1,hippocampus_left,14,68,0.450682133436203
1,hippocampus_left,14,69,0.43979403376579285
1,hippocampus_left,14,70,0.4370208978652954
1,hippocampus_left,14,71,0.43733760714530945
1,hippocampus_left,14,72,0.42668670415878296
1,hippocampus_left,14,73,0.42466095089912415
1,hippocampus_left,14,74,0.4103136360645294
1,hippocampus_left,14,75,0.40227141976356506
1,hippocampus_left,14,76,0.40803349018096924
1,hippocampus_left,14,77,0.3948611617088318
1,hippocampus_left,14,78,0.39231017231941223
1,hippocampus_left,14,79,0.38732367753982544
1,hippocampus_left,14,80,0.3858652412891388
1,hippocampus_left,14,81,0.3995541036128998
1,hippocampus_left,14,82,0.40657296776771545
1,hippocampus_left,14,83,0.4003169536590576
1,hippocampus_left,14,84,0.3960563540458679
1,hippocampus_left,14,85,0.3919009864330292
1,hippocampus_left,14,86,0.4137519299983978
1,hippocampus_left,14,87,0.40519946813583374
1,hippocampus_left,14,88,0.39687633514404297
1,hippocampus_left,14,89,0.3839469254016876
1,hippocampus_left,14,90,0.3656868636608124
1,hippocampus_left,14,91,0.36077970266342163
1,hippocampus_left,14,92,0.36056920886039734
1,hippocampus_left,14,93,0.3565276861190796
1,hippocampus_left,14,94,0.3406200706958771
1,hippocampus_left,14,95,0.33685043454170227
1,hippocampus_left,14,96,0.32847684621810913
1,hippocampus_left,14,97,0.3287026584148407
1,hippocampus_left,14,98,0.3347821831703186
1,hippocampus_left,14,99,0.33626675605773926
1,hippocampus_left,14,100,0.3259200155735016
1,ventricle_right,17,1,1.2326874732971191
1,ventricle_right,17,2,0.9872814416885376
1,ventricle_right,17,3,0.9135313630104065
1,ventricle_right,17,4,0.8739863038063049
1,ventricle_right,17,5,0.8617047667503357
1,ventricle_right,17,6,0.8435630798339844
1,ventricle_right,17,7,0.8300707936286926
1,ventricle_right,17,8,0.8182042241096497
1,ventricle_right,17,9,0.8084893226623535
1,ventricle_right,17,10,0.7957225441932678
1,ventricle_right,17,11,0.7844885587692261
1,ventricle_right,17,12,0.7733983397483826
