model,fold,method,biomarker,scope,coverage,pointwise_coverage,mean_width,mean_normalized_width,mean_absolute_error,n_test_subjects
drmc,8,bonferroni_cp,hippocampus_left,biomarker,0.9739130434782609,0.9934006211180124,2.2457898873081867,2.2904675597702084,0.18773358851635757,230
drmc,8,bonferroni_cp,hippocampus_right,biomarker,0.9826086956521739,0.9940579710144927,2.4028042338727653,2.456266618120901,0.215771493591903,230
drmc,8,bonferroni_cp,ventricle_left,biomarker,0.9695652173913043,0.9923309178743962,1.5623223561955553,1.5384509519286098,0.1660693045710851,230
drmc,8,bonferroni_cp,ventricle_right,biomarker,0.9869565217391304,0.9958333333333332,1.7867710083891166,1.7384631415423732,0.15715295487008754,230
drmc,8,joint_cp,hippocampus_left,biomarker,0.9869565217391304,0.9965579710144928,2.456552921250353,2.5054235067942208,0.18773358851635757,230
drmc,8,joint_cp,hippocampus_right,biomarker,0.9304347826086956,0.9827931488801054,1.8777462275120278,1.9195260732941088,0.215771493591903,230
drmc,8,joint_cp,ventricle_left,biomarker,0.9956521739130435,0.9985507246376811,1.7948363994362084,1.7674123117541352,0.1660693045710851,230
drmc,8,joint_cp,ventricle_right,biomarker,0.9956521739130435,0.9992753623188406,2.133402900991922,2.0757233534798494,0.15715295487008754,230
drmc,8,raw,hippocampus_left,biomarker,0.3739130434782609,0.6897859266337527,0.5167404124385424,0.527020429739044,0.18773358851635757,230
drmc,8,raw,hippocampus_right,biomarker,0.23478260869565218,0.5362119281684499,0.39498736451998495,0.4037758317440044,0.215771493591903,230
drmc,8,raw,ventricle_left,biomarker,0.3869565217391304,0.6265496339409383,0.37754713168814985,0.37177842449746473,0.1660693045710851,230
drmc,8,raw,ventricle_right,biomarker,0.47391304347826085,0.7355202164984773,0.4487652119392124,0.4366322133613169,0.15715295487008754,230
drmc,8,single_cp,hippocampus_left,biomarker,0.9347826086956522,0.9837558817993601,1.6270180621779957,1.6593859076663868,0.18773358851635757,230
drmc,8,single_cp,hippocampus_right,biomarker,0.9130434782608695,0.9739196310935442,1.6611432324640751,1.6981036625037902,0.215771493591903,230
drmc,8,single_cp,ventricle_left,biomarker,0.8869565217391304,0.9585534996404561,0.9806145091114975,0.9656312725955486,0.1660693045710851,230
drmc,8,single_cp,ventricle_right,biomarker,0.8739130434782608,0.950631940523245,0.9744160665840061,0.9480713579577419,0.15715295487008754,230
drmc,8,bonferroni_cp,ALL_JOINT,joint,0.9391304347826087,,,2.005912067840523,,230
drmc,8,joint_cp,ALL_JOINT,joint,0.9173913043478261,,,2.067021311330578,,230
drmc,8,raw,ALL_JOINT,joint,0.034782608695652174,,,0.4348017248354575,,230
drmc,8,single_cp,ALL_JOINT,joint,0.7130434782608696,,,1.3177980501808668,,230
drmc,9,bonferroni_cp,hippocampus_left,biomarker,0.9869565217391304,0.9952898550724637,2.4553176047074268,2.4324628681552607,0.20740410781630197,230
drmc,9,bonferroni_cp,hippocampus_right,biomarker,0.9739130434782609,0.9946428571428572,2.1642306063852925,2.142395741303654,0.18726480280595012,230
drmc,9,bonferroni_cp,ventricle_left,biomarker,0.9956521739130435,0.9993788819875776,2.3726459814013006,2.4033722785049925,0.14311241958419463,230
drmc,9,bonferroni_cp,ventricle_right,biomarker,0.9956521739130435,0.9992753623188406,1.8547076578707504,1.8580503778162782,0.1460154128767313,230
drmc,9,joint_cp,hippocampus_left,biomarker,0.9478260869565217,0.9838076416337286,1.9088044571096474,1.8910368074527553,0.20740410781630197,230
drmc,9,joint_cp,hippocampus_right,biomarker,0.9608695652173913,0.9922548466026727,1.965179831640748,1.945353184536491,0.18726480280595012,230
drmc,9,joint_cp,ventricle_left,biomarker,0.9956521739130435,0.9993788819875776,2.1427764173855466,2.170525852127803,0.14311241958419463,230
drmc,9,joint_cp,ventricle_right,biomarker,1.0,1.0,2.0993596563708614,2.103143310019137,0.1460154128767313,230
drmc,9,raw,hippocampus_left,biomarker,0.25217391304347825,0.5710282953761214,0.4264242307013842,0.4224549627608721,0.20740410781630197,230
drmc,9,raw,hippocampus_right,biomarker,0.30434782608695654,0.6262358052575444,0.4390184119387522,0.43458916684594373,0.18726480280595012,230
drmc,9,raw,ventricle_left,biomarker,0.5782608695652174,0.769742141916055,0.47869323875272085,0.48489242345652467,0.14311241958419463,230
drmc,9,raw,ventricle_right,biomarker,0.5695652173913044,0.7718023401719054,0.46899399708822676,0.4698392599962364,0.1460154128767313,230
drmc,9,single_cp,hippocampus_left,biomarker,0.908695652173913,0.9716197691197691,1.5468124372758305,1.5324143037383302,0.20740410781630197,230
drmc,9,single_cp,hippocampus_right,biomarker,0.908695652173913,0.9748875399962357,1.3491554937708452,1.3355438998428582,0.18726480280595012,230
drmc,9,single_cp,ventricle_left,biomarker,0.9217391304347826,0.9820376121463078,1.232937076609381,1.2489038880186765,0.14311241958419463,230
drmc,9,single_cp,ventricle_right,biomarker,0.9,0.9594755003450656,1.0389486176962168,1.0408211037734776,0.1460154128767313,230
drmc,9,bonferroni_cp,ALL_JOINT,joint,0.9565217391304348,,,2.2090703164450463,,230
drmc,9,joint_cp,ALL_JOINT,joint,0.9130434782608695,,,2.0275147885340465,,230
drmc,9,raw,ALL_JOINT,joint,0.06521739130434782,,,0.45294395326489423,,230
drmc,9,single_cp,ALL_JOINT,joint,0.7304347826086957,,,1.2894207988433355,,230
